446	55.8147257861	-4.5756745331		3979		513	23842	3812	7228	
447	53.8655033044	-2.1849251912	2894	17512			13927	9095		1476
448	53.4979937573	-1.6232134434	2207	14516			17565	9800		1936
449	54.7233554683	-2.6824075214	1093	24071			5834	12830		1259
450	56.659057468	-3.8611672841		14739			7923	5954	19118	
451	52.6174568899	-0.1606648033		18133	523	406	13272	8816		3007
452	50.4133251862	-4.1415423186	1438	13845	398		15433	7016		3188
453	50.3800141348	-4.1409489556		15050	904	233	13901	10829		2854
454	51.5682395004	-3.355235322		5932	361		14220	11435		1229
455	50.7206771329	-1.9690380594	1188	22532		177	6041	14991		2507
456	51.5076308005	-0.0248930716		12649	449	293	18679	5209		565
457	50.830484505	-1.0777688334		19533	461		12244	8874		1812
458	50.7949912094	-1.0801694922	873	13721	716		5640	18921		876
459	51.9049048817	-4.909156064		16944			12339	5759		906
460	53.7693056962	-2.6919334355		7060		108	15668	7935		1462
461	53.8398173349	-1.6918212785	1549	18874			17215	10224		1221
462	51.4526448821	-0.2244200229	459	21223	591		11170	6907		435
463	51.6072135854	0.6801652433	2160	30257			7577	7919		2211
464	51.4584812859	-0.9484279301		21269	1069	111	12729	13664		1086
465	51.4555157651	-1.0441232215		20523	582		14519	9546		1508
466	54.5897587092	-1.1081639616	1475	5790			13741	18955		1875
467	52.2424077978	-1.984913413	1394	19138	393	100	13317	7750		1497
468	51.2575313756	-0.1933506709	1345	26688	1087		5672	13097		2089
469	55.7530036398	-4.3594080468		15567			25987	4720	4535	372
470	51.6525439336	-3.4879284751		1993		2599	17183	3309		358
471	53.8947478528	-2.4595903995		26298			11529	10732		3496
472	54.3659985615	-1.7276532178		33541	1516		8150	10205		
473	51.4476953314	-0.2788596784		29461	572	84	2979	25370		669
474	53.6327930998	-2.1092711803		8305		313	16699	15810		1999
475	51.4403874842	0.5667779652		23604	734		13651	7800		
476	51.5700486089	0.8565940343	1856	19509	707	611	8459	8084		2405
477	51.591186435	0.1803986342	2438	26031	447	151	9077	5572		2050
478	51.0723339278	-1.4994476875		24345			3116	20189		1289
479	57.2690941222	-5.3593965408		4260	777	279	5265	18335	5263	659
480	53.6821745411	-2.3454867778		19691		113	15198	8541		1617
481	53.3734465502	-1.2395886401	3606	13281			19147	8111		2613
482	53.4317886411	-1.3684853856	3906	6279		2366	16741	5994		2220
483	52.4238950949	-1.334684968	1375	20901	451		14901	9434		406
484	51.5930624305	-0.4382097113		28866	740		9806	8345		1351
485	51.3878194601	-0.5260374093		26915	696	541	6446	10406		3146
486	52.879199432	-1.0822114446		27470	1251		11128	11659		2179
487	55.7959249504	-4.131901706		4540			28566	5636	7564	675
488	52.7062012245	-0.7926340422	1757	28228		588	7893	14228		2526
489	51.903599001	0.3102919878	1050	30155	735		5288	14913		2228
490	51.7321400586	-0.3380627969		21533	758		9288	19228		2028
491	50.3721180007	-4.872875485	1022	18877			3386	20189		1757
492	53.4794407996	-2.7160971491		9940			23041	8992		2100
493	53.4234814065	-2.7444886968	2040	8209			24364	10242		1226
494	50.0970826915	-5.4404095578		17900	1308		3751	19619		2560
495	53.4992812441	-2.3129747026	2632	8497		384	16655	10930		1084
496	51.0910359355	-1.8142852691	765	23859	506	257	3690	17893		1392
497	54.3864600252	-0.6685849624	1445	21108	734	329	12978	11093		1484
498	53.5287520021	-0.5890928018	1447	12091	396		14640	6774		1686
499	54.6120938867	-1.5096829927	2075	9445			18141	8033		1479
500	53.5260023858	-3.020008345		16445			20307	9656		2055
501	53.8414481634	-1.2000196307	1377	25562			13297	9180		1635
502	51.3102269905	0.1817870539	1384	28076		258	6541	10561		1782
503	53.4156422802	-1.4671105733	3026	4468			21400	7768		1596
504	53.3762614662	-1.4738885115	903	4206	1556	40	17138	16973		652
505	53.3819324919	-1.5897913592		12040	919	429	8228	27324		1195
506	53.3457285348	-1.4571612093	2260	7081	989		17409	11602		1530
507	53.3639534633	-1.3850664278	2345	7202			20169	9664		1889
508	53.1175541147	-1.0808497768	1754	19211		219	18997	7283		1490
509	53.8502322675	-1.8231100039		24002	1477		14058	9890		
510	52.6692355075	-2.7801821821	1168	23313	565		10915	15369		1627
511	52.8665690839	-2.7719404224	1667	26692	808		9406	10864		2432
512	51.3677992349	0.7765711569	1305	24313		158	11930	7943		2610
513	54.0878048809	-1.9575832146	1403	27685		315	5498	17735		1909
514	53.0595555641	-0.4866502191	1977	30719			10051	10814		2163
515	51.5134093009	-0.6008066103		16361	542		21884	6943		1517
516	52.4197293799	-1.7971192573	1624	23460			4891	23635		1200
517	51.4203265032	-2.7461321254		28549			6448	20687		2257
518	51.3538111207	-2.4848532125		21130	670		16216	11433		1754
519	51.1017622645	-2.5546865686		26976			2675	28793		1932
520	52.7938484737	-0.0401635836	1796	29639	724		7024	7759		3246
521	53.6908475744	-2.8417587038	1054	23396			17842	7271		1895
522	54.973746594	-1.4086288017	2382	7886	762	729	18995	5189		
523	50.9040338187	-1.3701943273		16134	600		16326	9256		1928
524	50.9231174254	-1.4299216238		14588	881	126	17001	9865		1726
525	51.5502972583	0.6631631461	1333	20086	644	617	5850	12816		1714
526	53.6495900868	-3.0172788198		15683			4116	21707		2251
527	51.4248104061	-0.4680069248		22261		314	7789	12242		4009
528	52.7689716885	-2.1285950758	1103	22047	564		16587	8211		1727
529	53.0946704877	-1.9820194748		19793			13104	7338		3580
530	52.5791430425	-2.1805646515	1928	26834		254	10244	8427		2753
531	53.4768562222	-2.0324604912	2259	13445	679		16189	6965		1342
532	51.8817627828	-0.1941431469	1007	18491		80	14913	7432		2004
533	56.2443121002	-4.3409841626		11254	746		19558	6797	8091	395
534	53.4108275061	-2.1674926551	1201	9913	677		16697	9778		862
535	54.5925908733	-1.3233222471	1724	10247		1577	16923	6342		1556
536	54.5183813573	-1.3373015347	1553	19577		536	19245	7600		1471
537	53.0169343615	-2.1641432723	2502	6833		959	12605	7039		1402
538	53.065934992	-2.2042798668	3196	9580			17815	7120		2485
539	52.9795053514	-2.1445828794	3762	11316		434	15446	6323		1363
540	52.8892424502	-2.2096778886		23890	490		9770	10598		2481
541	52.4554413026	-2.1290411852	1696	20153	394	166	14989	7733		2103
542	54.514706	-5.751343			562					
543	52.1683280971	-1.7128782481	1097	26052	527	1032	4809	14706		1846
544	51.4387655577	-0.128297028		8578	861		20037	16778		
545	53.4463500246	-2.3525000725		12886	916		21821	7601		1508
546	51.7443076283	-2.2989616096		23679	1542	116	22380	8955		1301
547	52.2215670226	1.2211240747		27125	1452	389	8636	13339		2361
548	52.1920814146	1.4772343325		25475	1103		8812	16347		3156
549	52.0565749068	0.8887447123		24550			7368	15861		3637
550	52.2942961246	0.5978294439	1428	24312		540	7089	11262		3085
551	54.9031856058	-1.387680872	1913	12770			19495	7191		1094
552	51.2248490029	-0.048369611		31007		383	4925	14133		3770
553	51.33185904	-0.67649324		31326			5552	14037		3432
554	51.1523522091	-0.683710728	644	33605	690		3419	17287		1486
555	51.0260050431	-0.1103247717	583	28329	645		3689	20927		1423
556	51.363029428	-0.2088682126	1014	20548	246		3376	22156		950
557	52.5617354236	-1.8132417708	1749	27303	535		10298	9117		1587
558	51.6553274711	-3.9139146532	1715	4823	318		16819	5981		839
559	51.6207743437	-3.9921311258	910	7407	404	374	12335	11831		716
560	51.6159959244	-1.7508948569	1542	22408	487		15348	8668		1842
561	51.5333132442	-1.7377235191		19687	619	160	16143	8305		2029
562	52.6464577132	-1.7413223151		21238			15148	7516		2253
563	53.2977300675	-2.3917191816		24687		2243	7803	10200		
564	51.0105133005	-3.1572276802		24538			2967	28531		2114
565	52.6647477362	-2.4549027664	1513	14996			15974	6399		2428
566	51.9484364538	-2.060218793		25472	525		6253	19162		2230
567	51.3514502512	1.2452424177		22826			9298	8400		2819
568	51.2979519717	1.3187346592		22043			14426	6935		2529
569	54.1982434649	-0.9352492785		20167			5169	8886		2502
570	51.5588757147	-2.4396527417		17916			3385	25032		1709
571	51.4903855101	0.3063504173	3618	16869			16777	4901		3390
572	50.8606956146	-3.2627429582		27614	802		4907	18294		3277
573	51.2337928977	0.2594103363		29723	764		6476	11545		1911
574	51.4367707936	-0.1655033567		19514	609	190	22038	7509		624
575	50.4502444746	-3.520581571	709	19048	468		3231	23126		2628
576	51.7023976498	-3.0579478115	1657	7541	438	1419	16847	6264		862
577	50.3702167049	-3.7245472933	624	21940	1181	390	3538	17013		2890
578	51.5911318926	-0.0783673425		6064	980	143	24128	7197		466
579	50.276510976	-5.0468529011		20349	858		4697	19914		1911
580	51.1201723824	0.3860098368	704	28302	914	172	5448	12726		2054
581	51.429277222	-0.3447375906	654	20343	674		4583	32483		868
582	55.0351752761	-1.4788492624	1404	18121	538		23860	7845		900
583	55.0219218929	-1.5506460005	1860	8514			23505	10621		1306
584	54.619797	-7.410278				508				
585	54.721447	-6.795044								
586	54.39975	-6.350098								
587	51.5440244324	-0.4419245511	1396	21758	477		10542	8995		1234
588	53.2414309146	-3.4106027881	827	12508			15017	4472		515
589	51.4460006015	-3.4106542615		20341	457		16034	7403		1529
590	51.4795492305	-0.1211251484		9301	708		21498	10847		
591	53.6512285567	-1.5486756439	2581	15841	873	439	17454	7256		
592	53.4218680191	-3.0788956097		13071		107	21578	5693		1205
593	52.6057609183	-2.0171014842	2930	12395			13385	4754		1737
594	52.573907388	-1.9758944162		14456			16211	5880		3449
595	51.585095645	-0.0277980981		5734	767	117	21252	11774		823
596	55.1695588614	-1.6343383191	1418	6714	601	359	17548	10517		974
597	51.6150680118	-1.4222921322		29284	1044		7855	15737		2421
598	52.4868027085	-1.9877108641		9484			20240	5929		2617
599	53.4268897977	-2.5513438078		13364		1516	20135	9196		
600	53.3705582522	-2.5759471613		19641	427		18088	15094		1624
601	52.2686729121	-1.5824014804		20876	693	197	17363	8977		926
602	52.5448619811	-1.6270003788	2106	18993			18939	5481		1335
603	54.9080734423	-1.5000930272	1913	8157			19615	6382		1267
604	51.6726289304	-0.4072590288	1217	19291	885		14750	17866		1199
605	52.4426484178	1.5719531111		20571	1167	106	19802	6811		2684
606	51.0119702942	0.1676654647		31090	1383		5266	13911		3319
607	53.2766291484	-2.6527109285	1063	16953	338	270	15962	8196		1018
608	52.2907414844	-0.6692694654	1596	24918	480	240	13131	8848		1636
609	51.2324402402	-2.7488054626	1004	23760	631		4198	24560		1711
610	51.7751757318	-0.2018174056		27894	796	158	10471	8010		1643
611	53.4833605405	-1.3359052463	3189	7396			21316	6787		3418
612	52.5359134494	-1.9775303481	2205	10961			17657	4993		984
613	52.5290662472	-2.0364513234	3394	10612			16263	4336		1566
614	51.5305123061	0.0142265037		6888	645	1245	29422	5392		766
615	51.5266550117	-0.1805842566	334	15251	478	101	17377	5513		315
616	54.3054752096	-2.7989767117		18632			1158	30896		801
617	51.343581618	-2.881071098	1098	23356		144	5772	20665		1406
618	53.5667736907	-2.6433432781	2506	10917			21404	6797		2516
619	51.5326205723	-2.0441062199		25114	599	208	3239	17631		1908
620	51.1496479878	-2.1349935106		25321		446	5613	14954		2684
621	51.4169214727	-0.2173381247		23257	590		10550	11849		914
622	51.0919167391	-1.2897324091		27155			3051	24107		1139
623	51.4419307303	-0.6547575257	950	30172	628	198	4910	11118		1612
624	53.3286461729	-3.0294230908		15745			16276	6611		1274
625	53.3797018863	-3.1673350795		16726		506	14290	6630		899
626	51.8077232925	0.7142312096		24448	1419		8656	9252		3060
627	51.8376572381	-1.5068624929		33973	2385	166	7511	11233		2001
628	51.3006876372	-0.6001305675		26551			4246	19744		1997
629	51.4039641146	-0.990946719		28754	567	2340	5516	15262		1664
630	52.6111803067	-2.106120455	2296	11964			14448	4711		1138
631	52.5646388409	-2.0942822545		9912		338	16505	5277		2675
632	52.5855773085	-2.1605166392		16344			15653	6430		1487
633	52.1966957511	-2.211321481	1219	19358	735	129	16376	9525		1360
634	52.182580026	-2.0575055442		27770	593		7613	11906		3049
635	52.1607553719	-2.2939812655		27213	641		3661	20459		2119
636	54.7790860882	-3.2878810703	1496	13290			17865	5318		876
637	53.4827864248	-2.410725233		13555			17892	6883		2037
638	50.8424891095	-0.3166605166		23458	1126		8087	12353		2984
639	50.8198181602	-0.4352956185		25416	996		5800	13687		2924
640	52.7205043522	-2.4447655248	1505	21922			12472	8019		2050
641	53.0748748148	-2.9513198514	1134	8375			12161	8503		774
642	51.6079658371	-0.8248483936		23423		228	8326	13863		2123
643	53.8561609627	-2.7789378693		26877			10932	11033		2466
644	52.3795728517	-2.2746462744	1120	18793			7298	6040		1498
645	53.3925137279	-2.2814841385	1572	10412			17987	9107		1405
646	50.9192556496	-2.817401564	1162	18807			2991	31843		2357
647	52.2833333333	-4.3333333333		7744		2225	11490	2592		1201
648	53.9567124686	-1.0922604016	1171	12122	1669		18573	11694		1100
649	53.958936817	-1.0585482972	956	22912			9108	19224		1100
650	53.9925954897	-0.5323368994	1865	24328	762		10401	10842		2142
